,SalesID,Product Name,Product Category,Sales Date,Sales Amount,Quantity Sold,Region,Customer ID,Customer Segment,SalesRep ID,Discount Applied,Cost Of Goods Sold,Sales Channel,Inventory Status,Return Status,Customer Feedback,Customer assessment of Sales Rep,Sentiment,Total Amount
1225,1226,Facial Moisturizer,Health & Beauty,2023-07-27,30.0,2.0,Latin America,CUST1082,Retail,REP018,0.05,15,Online Direct,Out of Stock,Returned,I love it,Positive,Positive,60.0
1226,1227,Fiction Novel,Books & Media,2023-07-27,20.0,3.0,Middle East & Africa,CUST1010,Wholesale,REP019,0.1,20,Retail,Out of Stock,Returned,Would buy again,Negative,Positive,60.0
1227,1228,Sweater Dress,Fashion,2023-03-23,70.0,2.0,Middle East & Africa,CUST1032,Online Direct,REP020,0.0,15,Marketplace,In Stock,Pending Return,Not recommended,Neutral,Negative,140.0
1228,1229,Food Processor,Home Appliances,2023-07-17,120.0,3.0,Middle East & Africa,CUST1068,Retail,REP011,0.0,15,Retail,Low Stock,No Return,Too expensive,Neutral,Negative,360.0
1229,1230,Snowshoes,Sports & Outdoors,2024-02-06,90.0,4.0,Middle East & Africa,CUST1029,Wholesale,REP012,0.05,15,Online Direct,Out of Stock,Pending Return,Quick shipping,Positive,Positive,360.0
1230,1231,Webcam,Electronics,2023-05-07,40.0,3.0,Latin America,CUST1070,Online Direct,REP017,0.1,20,Wholesale,Out of Stock,No Return,Satisfied with my purchase,Negative,Positive,120.0
1231,1232,Lip Gloss,Health & Beauty,2023-12-08,12.0,3.0,Latin America,CUST1027,Retail,REP018,0.0,15,Retail,In Stock,Returned,Poor packaging,Positive,Negative,36.0
1232,1233,Romance Novel,Books & Media,2023-12-08,20.0,1.0,North America,CUST1053,Wholesale,REP019,0.0,15,Marketplace,In Stock,Pending Return,Exceeds expectations,Negative,Positive,20.0
1233,1234,Jumpsuit,Fashion,2023-10-21,70.0,2.0,Middle East & Africa,CUST1095,Online Direct,REP020,0.05,15,Retail,Out of Stock,No Return,Damaged on arrival,Positive,Negative,140.0
1234,1235,Throw Pillow,Home Décor,2024-03-11,25.0,2.0,Latin America,CUST1006,Retail,REP011,0.1,20,Online Direct,Low Stock,No Return,Good value for money,Positive,Positive,50.0
1235,1236,Baseball Glove,Sports & Outdoors,2023-01-28,30.0,2.0,Middle East & Africa,CUST1075,Wholesale,REP012,0.0,15,Retail,In Stock,Returned,Will shop again,Neutral,Positive,60.0
1236,1237,Digital Camera,Electronics,2023-09-29,250.0,1.0,Asia Pacific,CUST1003,Online Direct,REP017,0.0,15,Wholesale,Low Stock,Returned,Delays in delivery,Positive,Negative,250.0
1237,1238,Facial Serum,Health & Beauty,2023-06-21,30.0,2.0,Asia Pacific,CUST1042,Retail,REP017,0.05,15,Online Direct,Low Stock,Pending Return,Not as described,Negative,Negative,60.0
1238,1239,Mystery Novel,Books & Media,2023-10-21,20.0,1.0,Europe,CUST1051,Wholesale,REP018,0.1,20,Wholesale,In Stock,Pending Return,Perfect fit,Neutral,Positive,20.0
1239,1240,Facial Moisturizer,Health & Beauty,2024-03-11,400.0,5.0,Europe,CUST1040,Online Direct,REP019,0.0,15,Online Direct,Out of Stock,Returned,Color not as shown,Neutral,Negative,2000.0
1240,1241,Fiction Novel,Books & Media,2023-01-28,130.0,1.0,North America,CUST1095,Retail,REP020,0.0,15,Retail,Out of Stock,Returned,Quick shipping,Positive,Positive,130.0
1241,1242,Sweater Dress,Fashion,2023-09-29,90.0,5.0,Europe,CUST1061,Wholesale,REP011,0.1,15,Wholesale,Out of Stock,Pending Return,Satisfied with my purchase,Negative,Positive,450.0
1242,1243,Food Processor,Home Appliances,2023-06-21,30.0,5.0,Europe,CUST1023,Online Direct,REP012,0.0,15,Marketplace,In Stock,Pending Return,Poor packaging,Positive,Negative,150.0
1243,1244,Snowshoes,Sports & Outdoors,2023-03-29,400.0,1.0,North America,CUST1080,Retail,REP017,0.1,15,Wholesale,Low Stock,No Return,Exceeds expectations,Negative,Positive,400.0
1244,1245,Webcam,Electronics,2024-06-11,130.0,4.0,North America,CUST1078,Wholesale,REP018,0.1,20,Marketplace,In Stock,Returned,Damaged on arrival,Positive,Negative,520.0
1245,1246,Lip Gloss,Health & Beauty,2024-08-03,90.0,5.0,Europe,CUST1080,Online Direct,REP019,0.0,15,Marketplace,Low Stock,Returned,Good value for money,Positive,Positive,450.0
1246,1247,Romance Novel,Books & Media,2023-10-21,30.0,2.0,Middle East & Africa,CUST1092,Retail,REP020,0.0,15,Marketplace,Low Stock,No Return,Will shop again,Neutral,Positive,60.0
1247,1248,Jumpsuit,Fashion,2024-03-11,25.0,2.0,Latin America,CUST1072,Wholesale,REP011,0.05,15,Marketplace,In Stock,No Return,Delays in delivery,Positive,Negative,50.0
1248,1249,Throw Pillow,Home Décor,2023-01-28,25.0,1.0,Latin America,CUST1029,Online Direct,REP012,0.1,20,Online Direct,Out of Stock,Pending Return,Not as described,Negative,Negative,25.0
1249,1250,Baseball Glove,Sports & Outdoors,2023-09-29,25.0,2.0,Latin America,CUST1008,Retail,REP017,0.0,15,Retail,In Stock,Pending Return,Perfect fit,Neutral,Positive,50.0
1250,1251,Digital Camera,Electronics,2023-06-21,25.0,1.0,Asia Pacific,CUST1020,Wholesale,REP018,0.0,15,Retail,Out of Stock,No Return,Color not as shown,Neutral,Negative,25.0
1251,1252,Facial Serum,Health & Beauty,2023-03-29,25.0,2.0,North America,CUST1009,Online Direct,REP019,0.05,15,Online Direct,Low Stock,Returned,Missing accessories,Positive,Negative,50.0
1252,1253,Mystery Novel,Books & Media,2024-06-11,25.0,2.0,Middle East & Africa,CUST1059,Retail,REP020,0.1,20,Marketplace,In Stock,No Return,Not worth the money,Negative,Negative,50.0
1253,1254,Sweater Dress,Fashion,2024-08-03,25.0,4.0,Latin America,CUST1080,Wholesale,REP011,0.0,15,Online Direct,In Stock,Returned,Excellent quality,Positive,Positive,100.0
1254,1255,Treadmill,Sports & Outdoors,2023-10-21,120.0,2.0,Middle East & Africa,CUST1017,Online Direct,REP012,0.0,15,Marketplace,Out of Stock,Returned,Could be better,Negative,Negative,240.0
1255,1256,Bluetooth Speaker,Electronics,2024-03-11,120.0,4.0,Latin America,CUST1081,Retail,REP017,0.05,15,Wholesale,Low Stock,Pending Return,Fast delivery,Positive,Positive,480.0
1256,1257,Bathrobe,Health & Beauty,2023-01-28,120.0,5.0,Middle East & Africa,CUST1070,Wholesale,REP017,0.1,20,Marketplace,Low Stock,Returned,Terrible support,Positive,Negative,600.0
1257,1258,Science Fiction,Books & Media,2023-01-29,120.0,5.0,Middle East & Africa,CUST1079,Online Direct,REP018,0.0,15,Online Direct,Low Stock,Returned,I love it,Neutral,Positive,600.0
1258,1259,Denim Jacket,Fashion,2023-01-30,115.0,3.0,Middle East & Africa,CUST1002,Retail,REP019,0.0,15,Wholesale,Low Stock,No Return,Would buy again,Positive,Positive,345.0
1259,1260,Ski Boots,Sports & Outdoors,2023-01-31,120.0,3.0,Middle East & Africa,CUST1069,Wholesale,REP020,0.05,15,Wholesale,In Stock,No Return,Not recommended,Negative,Negative,360.0
1260,1261,Power Bank,Electronics,2023-02-01,100.0,5.0,Latin America,CUST1096,Online Direct,REP011,0.1,20,Retail,Low Stock,No Return,Too expensive,Neutral,Negative,500.0
1261,1262,Facial Moisturizer,Health & Beauty,2023-02-02,55.0649350649351,3.0,Latin America,CUST1050,Retail,REP012,0.0,15,Wholesale,Low Stock,Returned,Quick shipping,Neutral,Positive,165.1948051948053
1262,1263,Fiction Novel,Books & Media,2023-02-03,50.7029926595147,5.0,North America,CUST1046,Wholesale,REP017,0.0,15,Marketplace,Low Stock,No Return,Satisfied with my purchase,Positive,Positive,253.5149632975735
1263,1264,Sweater Dress,Fashion,2023-02-04,46.3410502540937,1.0,Middle East & Africa,CUST1059,Online Direct,REP018,0.1,20,Retail,Out of Stock,Pending Return,Poor packaging,Negative,Negative,46.3410502540937
1264,1265,Food Processor,Home Appliances,2024-08-03,41.9791078486727,4.0,Latin America,CUST1061,Retail,REP019,0.0,15,Marketplace,Low Stock,No Return,Exceeds expectations,Positive,Positive,167.9164313946908
1265,1266,Snowshoes,Sports & Outdoors,2023-10-21,37.6171654432527,1.0,Middle East & Africa,CUST1094,Wholesale,REP020,0.0,15,Marketplace,Low Stock,Pending Return,Damaged on arrival,Negative,Negative,37.6171654432527
1266,1267,Webcam,Electronics,2023-10-22,33.2552230378317,1.0,Asia Pacific,CUST1085,Online Direct,REP011,0.05,15,Online Direct,Low Stock,Returned,Good value for money,Positive,Positive,33.2552230378317
1267,1268,Lip Gloss,Health & Beauty,2023-10-23,28.8932806324107,4.0,Asia Pacific,CUST1099,Retail,REP012,0.1,20,Retail,Out of Stock,Returned,Will shop again,Positive,Positive,115.5731225296428
1268,1269,Romance Novel,Books & Media,2023-10-24,24.5313382269907,5.0,Europe,CUST1021,Wholesale,REP017,0.0,15,Wholesale,Out of Stock,Pending Return,Delays in delivery,Neutral,Negative,122.6566911349535
1269,1270,Jumpsuit,Fashion,2023-10-25,20.1693958215697,1.0,Europe,CUST1051,Online Direct,REP018,0.0,15,Online Direct,In Stock,Pending Return,Not as described,Positive,Negative,20.1693958215697
1270,1271,Throw Pillow,Home Décor,2023-10-26,15.8074534161487,5.0,North America,CUST1027,Retail,REP019,0.05,15,Marketplace,In Stock,Returned,Perfect fit,Negative,Positive,79.0372670807435
1271,1272,Baseball Glove,Sports & Outdoors,2023-10-27,11.4455110107287,5.0,Europe,CUST1082,Wholesale,REP020,0.1,20,Online Direct,Out of Stock,No Return,Color not as shown,Neutral,Negative,57.2275550536435
1272,1273,Digital Camera,Electronics,2023-10-28,7.0835686053077,1.0,Europe,CUST1010,Online Direct,REP011,0.0,15,Retail,In Stock,Returned,Missing accessories,Neutral,Negative,7.0835686053077
1273,1274,Facial Serum,Health & Beauty,2023-10-29,2.72162619988669,4.0,North America,CUST1032,Retail,REP012,0.0,15,Wholesale,Out of Stock,Returned,Item as described,Positive,Positive,10.88650479954676
1274,1275,Mystery Novel,Books & Media,2023-10-30,5.0,5.0,North America,CUST1068,Wholesale,REP017,0.05,15,Online Direct,Low Stock,Pending Return,Arrived late,Negative,Negative,25.0
1275,1276,Sweater Dress,Fashion,2023-10-31,8.0,2.0,Europe,CUST1029,Online Direct,REP017,0.1,20,Retail,Out of Stock,No Return,Fantastic experience,Positive,Positive,16.0
1276,1277,Treadmill,Sports & Outdoors,2023-11-01,10.0,2.0,Middle East & Africa,CUST1070,Retail,REP018,0.0,15,Online Direct,Low Stock,Returned,Will return,Negative,Negative,20.0
1277,1278,Bluetooth Speaker,Electronics,2023-11-02,30.0,1.0,Latin America,CUST1027,Wholesale,REP019,0.0,15,Wholesale,Low Stock,No Return,Won't buy again,Positive,Negative,30.0
1278,1279,Bathrobe,Health & Beauty,2023-11-03,250.0,2.0,Latin America,CUST1053,Online Direct,REP020,0.1,15,Wholesale,Out of Stock,No Return,Very fast service,Positive,Positive,500.0
1279,1280,Science Fiction,Books & Media,2023-11-04,30.0,1.0,Latin America,CUST1095,Retail,REP011,0.0,15,Retail,Low Stock,Pending Return,Do not recommend,Neutral,Negative,30.0
1280,1281,Denim Jacket,Fashion,2023-11-05,20.0,2.0,Asia Pacific,CUST1006,Wholesale,REP012,0.1,15,Retail,Low Stock,Returned,Nice experience,Positive,Negative,40.0
1281,1282,Ski Boots,Sports & Outdoors,2023-11-06,400.0,2.0,North America,CUST1075,Online Direct,REP017,0.1,20,Marketplace,Low Stock,Returned,Great product,Negative,Positive,800.0
1282,1283,Power Bank,Electronics,2023-11-07,130.0,4.0,Middle East & Africa,CUST1003,Retail,REP018,0.0,15,Marketplace,In Stock,No Return,Very satisfied,Neutral,Positive,520.0
1283,1284,Facial Moisturizer,Health & Beauty,2023-11-08,90.0,2.0,Latin America,CUST1042,Online Direct,REP019,0.0,15,Online Direct,Low Stock,Returned,Not worth the money,Neutral,Negative,180.0
1284,1285,Fiction Novel,Books & Media,2023-11-09,30.0,4.0,Middle East & Africa,CUST1051,Retail,REP020,0.05,15,Wholesale,In Stock,No Return,Excellent quality,Positive,Positive,120.0
1285,1286,Sweater Dress,Fashion,2023-11-10,400.0,5.0,Latin America,CUST1040,Wholesale,REP011,0.1,20,Marketplace,Low Stock,No Return,Could be better,Negative,Negative,2000.0
1286,1287,Food Processor,Home Appliances,2023-11-11,130.0,5.0,Middle East & Africa,CUST1095,Retail,REP012,0.0,15,Marketplace,Out of Stock,Pending Return,Fast delivery,Positive,Positive,650.0
1287,1288,Snowshoes,Sports & Outdoors,2023-11-12,90.0,3.0,Middle East & Africa,CUST1061,Wholesale,REP017,0.0,15,Retail,Low Stock,Pending Return,Terrible support,Negative,Negative,270.0
1288,1289,Webcam,Electronics,2023-11-13,30.0,3.0,Middle East & Africa,CUST1023,Online Direct,REP018,0.05,15,Online Direct,Out of Stock,Returned,I love it,Positive,Positive,90.0
1289,1290,Lip Gloss,Health & Beauty,2023-11-14,25.0,5.0,Middle East & Africa,CUST1080,Retail,REP019,0.1,20,Retail,Out of Stock,Returned,Would buy again,Positive,Positive,125.0
1290,1291,Romance Novel,Books & Media,2023-11-15,25.0,3.0,Latin America,CUST1078,Wholesale,REP020,0.0,15,Marketplace,In Stock,Pending Return,Not recommended,Neutral,Negative,75.0
1291,1292,Jumpsuit,Fashion,2023-11-16,25.0,5.0,Latin America,CUST1080,Online Direct,REP011,0.0,15,Retail,Low Stock,No Return,Too expensive,Positive,Negative,125.0
1292,1293,Throw Pillow,Home Décor,2023-11-17,25.0,1.0,North America,CUST1092,Retail,REP012,0.05,15,Online Direct,Out of Stock,Pending Return,Quick shipping,Negative,Positive,25.0
1293,1294,Baseball Glove,Sports & Outdoors,2023-11-18,25.0,4.0,Middle East & Africa,CUST1072,Wholesale,REP017,0.1,20,Wholesale,Out of Stock,No Return,Satisfied with my purchase,Neutral,Positive,100.0
1294,1295,Digital Camera,Electronics,2023-11-19,25.0,1.0,Latin America,CUST1029,Retail,REP017,0.0,15,Retail,In Stock,Returned,Poor packaging,Neutral,Negative,25.0
1295,1296,Facial Serum,Health & Beauty,2023-11-20,30.0,1.0,Middle East & Africa,CUST1008,Online Direct,REP018,0.0,15,Marketplace,In Stock,Pending Return,Exceeds expectations,Positive,Positive,30.0
1296,1297,Mystery Novel,Books & Media,2023-11-21,25.0,4.0,Asia Pacific,CUST1020,Wholesale,REP019,0.05,15,Retail,Out of Stock,No Return,Damaged on arrival,Negative,Negative,100.0
1297,1298,Facial Moisturizer,Health & Beauty,2023-11-22,25.0,5.0,Asia Pacific,CUST1009,Retail,REP020,0.1,20,Online Direct,Low Stock,No Return,Good value for money,Positive,Positive,125.0
1298,1299,Fiction Novel,Books & Media,2023-11-23,25.0,1.0,Europe,CUST1059,Online Direct,REP011,0.0,15,Retail,In Stock,Returned,Will shop again,Negative,Positive,25.0
1299,1300,Sweater Dress,Fashion,2023-11-24,25.0,5.0,Europe,CUST1080,Wholesale,REP012,0.0,15,Wholesale,Low Stock,Returned,Delays in delivery,Positive,Negative,125.0
1300,1301,Food Processor,Home Appliances,2023-11-25,25.0,5.0,North America,CUST1017,Retail,REP017,0.1,15,Online Direct,Low Stock,Pending Return,Not as described,Positive,Negative,125.0
1301,1302,Snowshoes,Sports & Outdoors,2023-11-26,30.0,1.0,Europe,CUST1081,Online Direct,REP018,0.0,15,Wholesale,In Stock,Pending Return,Perfect fit,Neutral,Positive,30.0
1302,1303,Webcam,Electronics,2023-11-27,25.0,4.0,Europe,CUST1070,Retail,REP019,0.1,15,Online Direct,Out of Stock,Returned,Color not as shown,Positive,Negative,100.0
1303,1304,Lip Gloss,Health & Beauty,2023-11-28,25.0,5.0,North America,CUST1079,Wholesale,REP020,0.1,20,Retail,Out of Stock,Returned,Quick shipping,Negative,Positive,125.0
1304,1305,Romance Novel,Books & Media,2023-11-29,25.0,2.0,North America,CUST1002,Retail,REP011,0.0,15,Wholesale,Out of Stock,Pending Return,Satisfied with my purchase,Neutral,Positive,50.0
1305,1306,Jumpsuit,Fashion,2023-11-30,25.0,2.0,Europe,CUST1069,Online Direct,REP012,0.0,15,Marketplace,In Stock,Pending Return,Poor packaging,Neutral,Negative,50.0
1306,1307,Throw Pillow,Home Décor,2023-12-01,25.0,1.0,Middle East & Africa,CUST1096,Retail,REP017,0.05,15,Wholesale,Low Stock,No Return,Exceeds expectations,Positive,Positive,25.0
1307,1308,Baseball Glove,Sports & Outdoors,2023-12-02,25.0,2.0,Latin America,CUST1050,Wholesale,REP018,0.1,20,Marketplace,In Stock,Returned,Damaged on arrival,Negative,Negative,50.0
1308,1309,Digital Camera,Electronics,2023-12-03,400.0,1.0,Latin America,CUST1046,Online Direct,REP019,0.0,15,Marketplace,Low Stock,Returned,Good value for money,Positive,Positive,400.0
1309,1310,Facial Serum,Health & Beauty,2023-12-04,70.0,2.0,Latin America,CUST1059,Retail,REP020,0.0,15,Marketplace,Low Stock,No Return,Will shop again,Negative,Positive,140.0
1310,1311,Mystery Novel,Books & Media,2023-12-05,50.0,2.0,Asia Pacific,CUST1061,Wholesale,REP011,0.05,15,Marketplace,In Stock,No Return,Delays in delivery,Positive,Negative,100.0
1311,1312,Sweater Dress,Fashion,2023-12-06,30.0,4.0,North America,CUST1094,Online Direct,REP012,0.1,20,Online Direct,Out of Stock,Pending Return,Not as described,Positive,Negative,120.0
1312,1313,Treadmill,Sports & Outdoors,2023-12-07,80.0,2.0,Middle East & Africa,CUST1085,Wholesale,REP017,0.0,15,Retail,In Stock,Pending Return,Perfect fit,Neutral,Positive,160.0
1313,1314,Bluetooth Speaker,Electronics,2023-12-08,130.0,4.0,Latin America,CUST1099,Retail,REP017,0.0,15,Retail,Out of Stock,No Return,Color not as shown,Positive,Negative,520.0
1314,1315,Bathrobe,Health & Beauty,2023-12-09,30.0,5.0,Middle East & Africa,CUST1021,Wholesale,REP018,0.05,15,Online Direct,Low Stock,Returned,Missing accessories,Negative,Negative,150.0
1315,1316,Science Fiction,Books & Media,2023-12-10,30.0,5.0,Latin America,CUST1051,Online Direct,REP019,0.1,20,Marketplace,In Stock,No Return,Not worth the money,Neutral,Negative,150.0
1316,1317,Denim Jacket,Fashion,2023-12-11,20.0,3.0,Middle East & Africa,CUST1027,Retail,REP020,0.0,15,Online Direct,In Stock,Returned,Excellent quality,Neutral,Positive,60.0
1317,1318,Ski Boots,Sports & Outdoors,2023-12-12,70.0,3.0,Middle East & Africa,CUST1082,Online Direct,REP011,0.0,15,Marketplace,Out of Stock,Returned,Could be better,Positive,Negative,210.0
1318,1319,Power Bank,Electronics,2023-12-13,120.0,5.0,Middle East & Africa,CUST1010,Wholesale,REP012,0.05,15,Wholesale,Low Stock,Pending Return,Fast delivery,Negative,Positive,600.0
1319,1320,Facial Moisturizer,Health & Beauty,2023-12-14,90.0,3.0,Middle East & Africa,CUST1032,Retail,REP017,0.1,20,Marketplace,Low Stock,Returned,Terrible support,Positive,Negative,270.0
1320,1321,Fiction Novel,Books & Media,2023-12-15,40.0,5.0,Latin America,CUST1068,Wholesale,REP018,0.0,15,Online Direct,Low Stock,Returned,I love it,Negative,Positive,200.0
1321,1322,Sweater Dress,Fashion,2023-12-16,12.0,1.0,Latin America,CUST1029,Retail,REP019,0.0,15,Wholesale,Low Stock,No Return,Would buy again,Positive,Positive,12.0
1322,1323,Food Processor,Home Appliances,2023-12-17,20.0,4.0,North America,CUST1070,Online Direct,REP020,0.1,20,Wholesale,In Stock,No Return,Not recommended,Positive,Negative,80.0
1323,1324,Snowshoes,Sports & Outdoors,2023-12-18,9.95000000000022,1.0,Middle East & Africa,CUST1027,Wholesale,REP011,0.0,15,Retail,Low Stock,No Return,Too expensive,Neutral,Negative,9.95000000000022
1324,1325,Webcam,Electronics,2023-12-19,1.84117647058821,1.0,Latin America,CUST1053,Retail,REP012,0.0,15,Wholesale,Low Stock,Returned,Quick shipping,Positive,Positive,1.84117647058821
1325,1326,Lip Gloss,Health & Beauty,2023-12-20,20.0,4.0,Middle East & Africa,CUST1095,Wholesale,REP017,0.05,15,Marketplace,Low Stock,No Return,Satisfied with my purchase,Negative,Positive,80.0
1326,1327,Romance Novel,Books & Media,2023-12-21,70.0,5.0,Asia Pacific,CUST1006,Online Direct,REP018,0.1,20,Retail,Out of Stock,Pending Return,Poor packaging,Neutral,Negative,350.0
1327,1328,Jumpsuit,Fashion,2023-12-22,120.0,1.0,Asia Pacific,CUST1075,Retail,REP019,0.0,15,Marketplace,Low Stock,No Return,Exceeds expectations,Neutral,Positive,120.0
1328,1329,Throw Pillow,Home Décor,2023-12-23,90.0,5.0,Europe,CUST1003,Wholesale,REP020,0.0,15,Marketplace,Low Stock,Pending Return,Damaged on arrival,Positive,Negative,450.0
1329,1330,Baseball Glove,Sports & Outdoors,2023-12-24,40.0,5.0,Europe,CUST1042,Online Direct,REP011,0.05,15,Online Direct,Low Stock,Returned,Good value for money,Negative,Positive,200.0
1330,1331,Digital Camera,Electronics,2023-12-25,12.0,1.0,North America,CUST1051,Retail,REP012,0.1,20,Retail,Out of Stock,Returned,Will shop again,Positive,Positive,12.0
1331,1332,Facial Serum,Health & Beauty,2023-12-26,20.0,4.0,Europe,CUST1040,Online Direct,REP017,0.0,15,Wholesale,Out of Stock,Pending Return,Delays in delivery,Negative,Negative,80.0
1332,1333,Mystery Novel,Books & Media,2023-12-27,70.0,5.0,Europe,CUST1095,Wholesale,REP017,0.0,15,Online Direct,In Stock,Pending Return,Not as described,Positive,Negative,350.0
